date,price,highest,lowest,final,ratio,,updown,amount,total,cratio,personal,company,foreigners,foreign,program,foreign_ratio
8/18/2015,1118000.00,1141000.00,1117000.00,1131000.00,▲,27000.00,2.45,231672.00,261492.00,0.04,-41482.00,4274.00,36545.00,11716.00,46488.00,51.54
8/17/2015,1140000.00,1141000.00,1104000.00,1104000.00,▼,-36000.00,-3.16,227217.00,253207.00,0.04,63908.00,16611.00,-94175.00,-68639.00,-52628.00,51.52
8/13/2015,1153000.00,1153000.00,1138000.00,1140000.00,▼,-14000.00,-1.21,150411.00,171862.00,0.04,23596.00,1930.00,-28762.00,-6850.00,-42242.00,51.58
8/12/2015,1150000.00,1164000.00,1140000.00,1154000.00,▼,-3000.00,-0.26,223080.00,256686.00,0.04,-5355.00,64970.00,-59753.00,-52680.00,3369.00,51.60
8/11/2015,1151000.00,1179000.00,1148000.00,1157000.00,▲,16000.00,1.40,233286.00,271022.00,0.04,-28550.00,-32323.00,37642.00,85459.00,31214.00,51.64
8/10/2015,1140000.00,1142000.00,1130000.00,1141000.00,▲,5000.00,0.44,114450.00,130195.00,0.04,-15743.00,-11108.00,27477.00,29572.00,20871.00,51.62
8/7/2015,1120000.00,1137000.00,1115000.00,1136000.00,▲,21000.00,1.88,275742.00,311291.00,0.04,-24759.00,-46559.00,71316.00,71045.00,64103.00,51.60
8/6/2015,1155000.00,1156000.00,1115000.00,1115000.00,▼,-44000.00,-3.80,403981.00,454967.00,0.04,85132.00,-32060.00,-63449.00,-64170.00,13749.00,51.55
8/5/2015,1182000.00,1182000.00,1158000.00,1159000.00,▼,-23000.00,-1.95,256050.00,298657.00,0.04,45571.00,-34487.00,-11619.00,14365.00,14027.00,51.59
8/4/2015,1175000.00,1187000.00,1170000.00,1182000.00,▲,7000.00,0.60,256887.00,302812.00,0.04,14183.00,-7209.00,4466.00,16233.00,37063.00,51.60
8/3/2015,1184000.00,1184000.00,1166000.00,1175000.00,▼,-10000.00,-0.84,196891.00,230803.00,0.02,15957.00,-10119.00,-7668.00,2671.00,53692.00,51.60
7/31/2015,1220000.00,1222000.00,1175000.00,1185000.00,▼,-30000.00,-2.47,391589.00,466130.00,0.03,89521.00,-35294.00,-63909.00,-43654.00,-16164.00,51.60
7/30/2015,1258000.00,1260000.00,1215000.00,1215000.00,▼,-48000.00,-3.80,308392.00,378456.00,0.02,85040.00,14372.00,-72637.00,-70721.00,-39508.00,51.65
7/29/2015,1250000.00,1275000.00,1231000.00,1263000.00,▲,33000.00,2.68,274689.00,346130.00,0.02,-32993.00,32044.00,8377.00,31360.00,29329.00,51.69
7/28/2015,1224000.00,1251000.00,1219000.00,1230000.00, ,0.00,0.00,267627.00,331096.00,0.02,-11845.00,28626.00,-20133.00,-1044.00,7767.00,51.69
7/27/2015,1229000.00,1247000.00,1228000.00,1230000.00,▲,1000.00,0.08,243040.00,300313.00,0.02,6709.00,-2159.00,-42137.00,-4400.00,-70161.00,51.70
7/24/2015,1227000.00,1238000.00,1224000.00,1229000.00,▼,-5000.00,-0.41,196584.00,241384.00,0.02,31705.00,6308.00,-35695.00,-28919.00,-28297.00,51.73
7/23/2015,1244000.00,1253000.00,1234000.00,1234000.00,▼,-19000.00,-1.52,208965.00,259447.00,0.02,42718.00,35884.00,-56222.00,-57435.00,-63206.00,51.76
7/22/2015,1244000.00,1260000.00,1235000.00,1253000.00,▼,-10000.00,-0.79,268323.00,333813.00,0.02,39587.00,-11538.00,-9968.00,-20152.00,-90687.00,51.79
7/21/2015,1275000.00,1277000.00,1247000.00,1263000.00,▼,-12000.00,-0.94,194055.00,244129.00,0.02,23765.00,8470.00,-33784.00,-17982.00,-40267.00,51.80
7/20/2015,1291000.00,1304000.00,1273000.00,1275000.00,▼,-30000.00,-2.30,128928.00,165366.00,0.02,4269.00,-3719.00,-379.00,-2719.00,2797.00,51.82
7/17/2015,1300000.00,1311000.00,1278000.00,1305000.00,▲,23000.00,1.79,297233.00,385562.00,0.02,-83552.00,38928.00,39714.00,54397.00,10723.00,51.82
7/16/2015,1223000.00,1287000.00,1223000.00,1282000.00,▲,47000.00,3.81,223469.00,280658.00,0.02,-58088.00,19549.00,39387.00,36694.00,27428.00,51.80
7/15/2015,1225000.00,1238000.00,1224000.00,1235000.00,▲,10000.00,0.82,167413.00,205959.00,0.02,157.00,-3071.00,6205.00,-10037.00,36154.00,51.77
7/14/2015,1265000.00,1270000.00,1221000.00,1225000.00,▼,-41000.00,-3.24,399794.00,493159.00,0.02,94327.00,-62540.00,-7172.00,-21471.00,-43022.00,51.77
7/13/2015,1250000.00,1272000.00,1245000.00,1266000.00,▲,7000.00,0.56,153441.00,194047.00,0.02,-10044.00,11461.00,-935.00,21606.00,-2211.00,51.77
7/10/2015,1257000.00,1266000.00,1248000.00,1259000.00,▼,-6000.00,-0.47,191468.00,240821.00,0.02,43.00,3664.00,-7891.00,-6060.00,11950.00,51.77
7/9/2015,1230000.00,1265000.00,1226000.00,1265000.00,▲,26000.00,2.10,280610.00,349833.00,0.02,-20729.00,25886.00,-6122.00,30230.00,18013.00,51.78
7/8/2015,1240000.00,1251000.00,1232000.00,1239000.00,▼,-1000.00,-0.08,235619.00,292114.00,0.02,1547.00,13719.00,-17224.00,7393.00,-20107.00,51.78
7/7/2015,1220000.00,1259000.00,1220000.00,1240000.00,▲,10000.00,0.81,249565.00,309742.00,0.02,4143.00,12869.00,-16356.00,-13367.00,48303.00,51.79
7/6/2015,1253000.00,1260000.00,1223000.00,1230000.00,▼,-38000.00,-3.00,201999.00,250777.00,0.02,72510.00,5535.00,-78895.00,-77022.00,-46356.00,51.80
7/3/2015,1287000.00,1294000.00,1267000.00,1268000.00,▼,-31000.00,-2.39,142604.00,181675.00,0.02,27131.00,-28656.00,-8008.00,-13837.00,3027.00,51.86
7/2/2015,1286000.00,1304000.00,1285000.00,1299000.00,▲,4000.00,0.31,164460.00,212853.00,0.02,-5023.00,-15830.00,34781.00,20761.00,-12033.00,51.86
7/1/2015,1268000.00,1302000.00,1259000.00,1295000.00,▲,27000.00,2.13,166498.00,213875.00,0.02,-28191.00,-18898.00,51146.00,32740.00,14677.00,51.84
6/30/2015,1276000.00,1285000.00,1266000.00,1268000.00,▼,-13000.00,-1.01,197407.00,251446.00,0.02,10084.00,-9949.00,-9800.00,6008.00,-30124.00,51.80
6/29/2015,1269000.00,1285000.00,1256000.00,1281000.00,▲,3000.00,0.23,230399.00,292535.00,0.02,-4295.00,577.00,-49655.00,-4149.00,-115611.00,51.81
6/26/2015,1252000.00,1290000.00,1252000.00,1278000.00,▲,9000.00,0.71,206950.00,263550.00,0.02,-7184.00,-41499.00,48431.00,-1004.00,1865.00,51.84
6/25/2015,1290000.00,1303000.00,1269000.00,1269000.00,▼,-33000.00,-2.53,213916.00,273945.00,0.02,32739.00,-37464.00,4295.00,-9261.00,-50313.00,51.81
6/24/2015,1300000.00,1311000.00,1291000.00,1302000.00,▼,-19000.00,-1.44,203960.00,264953.00,0.02,9331.00,-37783.00,31468.00,12296.00,-19650.00,51.81
6/23/2015,1309000.00,1328000.00,1291000.00,1321000.00,▲,40000.00,3.12,203180.00,267098.00,0.02,-60110.00,-15278.00,76703.00,78165.00,4027.00,51.79
6/22/2015,1291000.00,1296000.00,1276000.00,1281000.00,▲,15000.00,1.18,127418.00,163555.00,0.02,-16716.00,-7583.00,35410.00,20113.00,-18684.00,51.74
6/19/2015,1266000.00,1278000.00,1260000.00,1266000.00,▲,1000.00,0.08,141895.00,180030.00,0.02,-6453.00,41475.00,-35976.00,-30847.00,-40060.00,51.71
6/18/2015,1259000.00,1279000.00,1251000.00,1265000.00,▲,11000.00,0.88,164952.00,208910.00,0.02,-12683.00,30252.00,-14657.00,-26941.00,-5350.00,51.74
6/17/2015,1250000.00,1266000.00,1240000.00,1254000.00,▼,-1000.00,-0.08,189046.00,237087.00,0.02,3664.00,-13759.00,14808.00,1618.00,-52552.00,51.75
6/16/2015,1270000.00,1274000.00,1245000.00,1255000.00,▼,-15000.00,-1.18,255352.00,320309.00,0.03,15150.00,24763.00,-28084.00,-41583.00,-79105.00,51.74
6/15/2015,1255000.00,1274000.00,1255000.00,1270000.00,▼,-7000.00,-0.55,161356.00,203038.00,0.03,-10170.00,-14794.00,31177.00,-1331.00,17220.00,51.75
6/12/2015,1278000.00,1287000.00,1264000.00,1277000.00,▲,20000.00,1.59,234830.00,299347.00,0.02,-23117.00,-11117.00,36969.00,388.00,-1050.00,51.73
6/11/2015,1263000.00,1274000.00,1253000.00,1257000.00,▼,-5000.00,-0.40,306281.00,385781.00,0.02,50295.00,-19411.00,-21824.00,-47957.00,-52690.00,51.71
6/10/2015,1282000.00,1294000.00,1262000.00,1262000.00,▼,-20000.00,-1.56,250034.00,318232.00,0.02,42420.00,19813.00,-52240.00,-41130.00,-46089.00,51.72
6/9/2015,1300000.00,1310000.00,1268000.00,1282000.00,▼,-32000.00,-2.44,274705.00,353054.00,0.02,63986.00,1220.00,-62886.00,-31063.00,-49042.00,51.76
6/8/2015,1345000.00,1347000.00,1313000.00,1314000.00,▼,-27000.00,-2.01,202379.00,267409.00,0.02,12409.00,23424.00,-33563.00,-2916.00,-80639.00,51.80
6/5/2015,1325000.00,1355000.00,1320000.00,1341000.00,▲,4000.00,0.30,196563.00,263796.00,0.02,-22768.00,14964.00,12243.00,26514.00,-52745.00,51.82
6/4/2015,1315000.00,1341000.00,1305000.00,1337000.00,▲,64000.00,5.03,388239.00,515408.00,0.02,-85416.00,-30553.00,141155.00,51454.00,-11023.00,51.82
6/3/2015,1303000.00,1316000.00,1265000.00,1273000.00,▼,-30000.00,-2.30,235388.00,302690.00,0.02,38516.00,-27604.00,-12590.00,187.00,-47467.00,51.72
6/2/2015,1300000.00,1303000.00,1288000.00,1303000.00,▲,12000.00,0.93,175151.00,227309.00,0.02,-10637.00,-11590.00,23930.00,11367.00,8766.00,51.73
6/1/2015,1300000.00,1301000.00,1288000.00,1291000.00,▼,-16000.00,-1.22,218439.00,282456.00,0.02,30303.00,-29319.00,-146.00,-11769.00,-17911.00,51.71
5/29/2015,1320000.00,1321000.00,1297000.00,1307000.00,▼,-2000.00,-0.15,347615.00,454745.00,0.02,29393.00,-24047.00,-8616.00,-7197.00,-11378.00,51.71
5/28/2015,1317000.00,1321000.00,1301000.00,1309000.00,▼,-5000.00,-0.38,300963.00,395097.00,0.02,26056.00,-39096.00,10615.00,10308.00,-11005.00,51.72
5/27/2015,1360000.00,1366000.00,1313000.00,1314000.00,▼,-48000.00,-3.52,345309.00,458404.00,0.02,64526.00,-37080.00,-26458.00,-18382.00,-78007.00,51.71
5/26/2015,1366000.00,1369000.00,1336000.00,1362000.00,▲,12000.00,0.89,200683.00,271337.00,0.02,-15347.00,-96.00,12905.00,20827.00,-36939.00,51.73
5/22/2015,1353000.00,1353000.00,1335000.00,1350000.00,▼,-2000.00,-0.15,163916.00,220416.00,0.02,7008.00,2280.00,-9931.00,-10339.00,23823.00,51.72
5/21/2015,1371000.00,1372000.00,1344000.00,1352000.00,▼,-14000.00,-1.02,144212.00,195241.00,0.02,2414.00,-28050.00,43065.00,22596.00,-47282.00,51.73
5/20/2015,1349000.00,1370000.00,1341000.00,1366000.00,▲,28000.00,2.09,205829.00,280331.00,0.03,-53695.00,5435.00,55459.00,47475.00,-30524.00,51.70
5/19/2015,1321000.00,1355000.00,1307000.00,1338000.00,▲,18000.00,1.36,173618.00,232363.00,0.03,-18122.00,-4817.00,43694.00,14355.00,6606.00,51.66
5/18/2015,1335000.00,1335000.00,1309000.00,1320000.00,▼,-6000.00,-0.45,192537.00,254047.00,0.03,-3096.00,12243.00,-9403.00,-16885.00,12127.00,51.63
5/15/2015,1355000.00,1356000.00,1321000.00,1326000.00,▼,-14000.00,-1.04,178447.00,238379.00,0.03,30714.00,-37310.00,6743.00,-3385.00,-24945.00,51.64
5/14/2015,1341000.00,1343000.00,1328000.00,1340000.00,▲,7000.00,0.53,169770.00,226967.00,0.03,-1837.00,-7636.00,15633.00,-5500.00,-2781.00,51.63
5/13/2015,1349000.00,1349000.00,1326000.00,1333000.00,▲,2000.00,0.15,197545.00,263556.00,0.02,21647.00,-24591.00,441.00,12533.00,-47015.00,51.62
5/12/2015,1345000.00,1353000.00,1324000.00,1331000.00,▼,-5000.00,-0.37,212664.00,283346.00,0.02,20378.00,-15949.00,17523.00,12218.00,-13610.00,51.62
5/11/2015,1360000.00,1360000.00,1336000.00,1336000.00,▼,-2000.00,-0.15,192809.00,260143.00,0.02,3600.00,-13302.00,23327.00,7308.00,8333.00,51.61
5/8/2015,1366000.00,1370000.00,1338000.00,1338000.00,▼,-32000.00,-2.34,189762.00,256791.00,0.02,52784.00,-24167.00,-42346.00,-15083.00,2137.00,51.59
5/7/2015,1362000.00,1375000.00,1354000.00,1370000.00,▲,8000.00,0.59,205148.00,280276.00,0.01,2616.00,7601.00,-15326.00,-18089.00,32742.00,51.62
5/6/2015,1390000.00,1391000.00,1356000.00,1362000.00,▼,-38000.00,-2.71,265410.00,362302.00,0.02,73762.00,-25684.00,-51135.00,-11085.00,-44449.00,51.63
5/4/2015,1407000.00,1423000.00,1397000.00,1400000.00,▼,-10000.00,-0.71,165674.00,233405.00,0.02,-3344.00,-203.00,2017.00,21906.00,-9461.00,51.67
4/30/2015,1385000.00,1418000.00,1379000.00,1410000.00,▲,25000.00,1.81,367057.00,515998.00,0.02,-49525.00,-131.00,22191.00,65678.00,-6011.00,51.67
4/29/2015,1367000.00,1394000.00,1364000.00,1385000.00,▲,19000.00,1.39,217913.00,300560.00,0.02,-11844.00,-2643.00,5686.00,802.00,6047.00,51.65
4/28/2015,1390000.00,1400000.00,1359000.00,1366000.00,▼,-29000.00,-2.08,313946.00,430809.00,0.01,83021.00,-26154.00,-47592.00,-9274.00,12849.00,51.65
4/27/2015,1410000.00,1411000.00,1375000.00,1395000.00,▼,-15000.00,-1.06,330343.00,458824.00,0.01,73273.00,-53220.00,-32091.00,-48522.00,-6616.00,51.68
4/24/2015,1449000.00,1455000.00,1400000.00,1410000.00,▼,-41000.00,-2.83,381798.00,543567.00,0.00,97439.00,-148562.00,46653.00,53533.00,2734.00,51.70
4/23/2015,1470000.00,1470000.00,1440000.00,1451000.00,▼,-10000.00,-0.68,184903.00,268363.00,0.01,14536.00,-47843.00,32317.00,35753.00,-18391.00,51.67
4/22/2015,1444000.00,1473000.00,1436000.00,1461000.00,▲,17000.00,1.18,253111.00,369784.00,0.01,-41535.00,-34211.00,75249.00,79187.00,28499.00,51.65
4/21/2015,1421000.00,1445000.00,1420000.00,1444000.00,▲,14000.00,0.98,237053.00,340166.00,0.01,-3569.00,-72442.00,62665.00,77906.00,-26191.00,51.60
4/20/2015,1446000.00,1448000.00,1423000.00,1430000.00,▼,-20000.00,-1.38,247898.00,354200.00,0.01,45933.00,-80652.00,32782.00,11117.00,-47484.00,51.55
4/17/2015,1477000.00,1478000.00,1447000.00,1450000.00,▼,-27000.00,-1.83,203446.00,296130.00,0.01,21461.00,-37094.00,10054.00,-394.00,5811.00,51.53
4/16/2015,1462000.00,1477000.00,1447000.00,1477000.00,▲,31000.00,2.14,215247.00,315910.00,0.01,-26645.00,-42244.00,63787.00,74558.00,41700.00,51.53
4/15/2015,1460000.00,1470000.00,1427000.00,1446000.00,▼,-28000.00,-1.90,271021.00,393170.00,0.00,43484.00,-59459.00,41239.00,23972.00,-27685.00,51.48
4/14/2015,1485000.00,1485000.00,1465000.00,1474000.00,▼,-5000.00,-0.34,188595.00,277940.00,0.01,4539.00,-38848.00,40307.00,41383.00,-13768.00,51.45
4/13/2015,1479000.00,1491000.00,1468000.00,1479000.00,▼,-11000.00,-0.74,205866.00,303687.00,0.01,14566.00,-31693.00,17010.00,21934.00,-39640.00,51.43
4/10/2015,1480000.00,1494000.00,1478000.00,1490000.00,▲,7000.00,0.47,199202.00,296508.00,0.01,-13988.00,195.00,16313.00,37320.00,35410.00,51.42
4/9/2015,1470000.00,1489000.00,1470000.00,1483000.00,▲,4000.00,0.27,182151.00,269726.00,0.01,-9044.00,-10635.00,22089.00,36062.00,-19162.00,51.40
4/8/2015,1470000.00,1485000.00,1460000.00,1479000.00,▲,17000.00,1.16,155468.00,229524.00,0.01,-11366.00,12891.00,200.00,34457.00,4739.00,51.39
4/7/2015,1478000.00,1485000.00,1462000.00,1462000.00,▼,-8000.00,-0.54,190521.00,280203.00,0.01,-4344.00,4056.00,866.00,3049.00,440.00,51.39
4/6/2015,1443000.00,1490000.00,1435000.00,1470000.00,▲,36000.00,2.51,211652.00,312135.00,0.01,-38870.00,22373.00,16151.00,25627.00,4775.00,51.39
4/3/2015,1434000.00,1440000.00,1420000.00,1434000.00, ,0.00,0.00,125403.00,179499.00,0.01,-1121.00,30290.00,-28814.00,-14444.00,8271.00,51.38
4/2/2015,1434000.00,1440000.00,1423000.00,1434000.00,▲,11000.00,0.77,138068.00,197986.00,0.01,-739.00,6300.00,-4173.00,-455.00,23191.00,51.40
4/1/2015,1437000.00,1437000.00,1420000.00,1423000.00,▼,-18000.00,-1.25,145321.00,207591.00,0.01,-10.00,12677.00,-6773.00,-22095.00,-22207.00,51.40
3/31/2015,1449000.00,1452000.00,1430000.00,1441000.00,▲,13000.00,0.91,196853.00,283504.00,0.01,-9195.00,-14004.00,7816.00,9895.00,22174.00,51.40
3/30/2015,1425000.00,1434000.00,1412000.00,1428000.00,▲,7000.00,0.49,179110.00,255412.00,0.01,2015.00,7665.00,6009.00,-8379.00,30536.00,51.40
3/27/2015,1415000.00,1448000.00,1415000.00,1421000.00, ,0.00,0.00,321316.00,458304.00,0.01,14714.00,40385.00,-55255.00,-21359.00,-10834.00,51.39
3/26/2015,1450000.00,1456000.00,1421000.00,1421000.00,▼,-64000.00,-4.31,420119.00,605393.00,0.01,67143.00,111598.00,-180360.00,-126348.00,-32066.00,51.43
3/25/2015,1487000.00,1488000.00,1472000.00,1485000.00,▲,9000.00,0.61,187381.00,277327.00,0.01,-11794.00,7628.00,-6169.00,12741.00,32679.00,51.55
3/24/2015,1455000.00,1478000.00,1455000.00,1476000.00,▲,9000.00,0.61,182263.00,267762.00,0.01,-2261.00,28085.00,-25465.00,-24842.00,49186.00,51.56
3/23/2015,1462000.00,1474000.00,1458000.00,1467000.00,▲,3000.00,0.20,162458.00,238371.00,0.01,10168.00,15493.00,-16526.00,-25140.00,33440.00,51.58
3/20/2015,1475000.00,1480000.00,1460000.00,1464000.00,▼,-6000.00,-0.41,254099.00,373135.00,0.00,6431.00,20802.00,-28386.00,-20067.00,27008.00,51.59
3/19/2015,1510000.00,1510000.00,1470000.00,1470000.00,▼,-33000.00,-2.20,264516.00,393861.00,0.01,18275.00,2865.00,-21485.00,9061.00,9312.00,51.61
3/18/2015,1496000.00,1506000.00,1486000.00,1503000.00,▲,6000.00,0.40,249287.00,374326.00,0.01,-42551.00,10311.00,35297.00,34517.00,40561.00,51.62
3/17/2015,1470000.00,1500000.00,1460000.00,1497000.00,▲,27000.00,1.84,273223.00,407500.00,0.01,-96397.00,26750.00,68507.00,118530.00,19933.00,51.60
3/16/2015,1458000.00,1487000.00,1455000.00,1470000.00,▲,13000.00,0.89,179491.00,264680.00,0.01,-12736.00,-6807.00,19187.00,23260.00,-7965.00,51.55
3/13/2015,1461000.00,1479000.00,1455000.00,1457000.00,▲,10000.00,0.69,188262.00,276366.00,0.01,-20937.00,4751.00,22459.00,20627.00,7201.00,51.54
3/12/2015,1460000.00,1473000.00,1447000.00,1447000.00,▼,-27000.00,-1.83,383064.00,558138.00,0.01,20814.00,-18809.00,-4472.00,-27484.00,-142607.00,51.52
3/11/2015,1419000.00,1479000.00,1418000.00,1474000.00,▲,53000.00,3.73,422173.00,613448.00,0.00,-67079.00,-21168.00,88786.00,65514.00,1766.00,51.53
3/10/2015,1434000.00,1443000.00,1420000.00,1421000.00,▲,1000.00,0.07,208397.00,298320.00,0.00,-8183.00,-6030.00,24118.00,14118.00,-30463.00,51.47
3/9/2015,1440000.00,1440000.00,1420000.00,1420000.00,▼,-22000.00,-1.53,156292.00,223073.00,0.00,4796.00,25994.00,-25743.00,-19490.00,-28530.00,51.45
3/6/2015,1414000.00,1449000.00,1406000.00,1442000.00,▲,20000.00,1.41,234670.00,336338.00,0.00,-35267.00,806.00,36507.00,31136.00,-35549.00,51.47
3/5/2015,1439000.00,1443000.00,1417000.00,1422000.00,▼,-15000.00,-1.04,192312.00,274811.00,0.00,-3971.00,8650.00,-5311.00,9591.00,-4764.00,51.44
3/4/2015,1411000.00,1440000.00,1410000.00,1437000.00,▲,19000.00,1.34,232062.00,330606.00,0.00,-13346.00,-5244.00,28281.00,17869.00,-27879.00,51.45
3/3/2015,1435000.00,1437000.00,1406000.00,1418000.00,▼,-5000.00,-0.35,274976.00,390154.00,0.00,1190.00,-1195.00,5030.00,7574.00,-25890.00,51.43
3/2/2015,1375000.00,1423000.00,1367000.00,1423000.00,▲,66000.00,4.86,436112.00,611794.00,0.00,-103486.00,45099.00,57017.00,70621.00,26002.00,51.42
2/27/2015,1375000.00,1376000.00,1357000.00,1357000.00,▼,-18000.00,-1.31,260188.00,355229.00,0.00,1585.00,-3645.00,12301.00,-7163.00,-59077.00,51.38
2/26/2015,1379000.00,1380000.00,1368000.00,1375000.00,▼,-4000.00,-0.29,163583.00,224855.00,0.00,-412.00,-13513.00,3926.00,2237.00,11967.00,51.38
2/25/2015,1380000.00,1385000.00,1373000.00,1379000.00,▲,12000.00,0.88,167485.00,230907.00,0.00,-5272.00,-10465.00,41384.00,8012.00,13591.00,51.37
2/24/2015,1385000.00,1389000.00,1364000.00,1367000.00, ,0.00,0.00,217265.00,299298.00,0.00,-2353.00,14424.00,-12640.00,-26414.00,41239.00,51.34
2/23/2015,1378000.00,1390000.00,1366000.00,1367000.00,▼,-10000.00,-0.73,306036.00,421867.00,0.00,-1872.00,12768.00,-10885.00,-521.00,78879.00,51.35
2/17/2015,1374000.00,1377000.00,1364000.00,1377000.00,▲,3000.00,0.22,114900.00,157961.00,0.00,-9879.00,10258.00,377.00,-7600.00,23084.00,51.36
2/16/2015,1368000.00,1374000.00,1361000.00,1374000.00,▲,13000.00,0.96,124530.00,170812.00,0.00,-13621.00,3581.00,10742.00,6941.00,13976.00,51.36
2/13/2015,1360000.00,1361000.00,1345000.00,1361000.00,▲,17000.00,1.26,130458.00,176813.00,0.00,-8999.00,6549.00,1985.00,-9527.00,43365.00,51.35
2/12/2015,1340000.00,1358000.00,1331000.00,1344000.00,▼,-11000.00,-0.81,214964.00,288231.00,0.00,20990.00,4246.00,-26863.00,-26882.00,6137.00,51.35
2/11/2015,1374000.00,1374000.00,1354000.00,1355000.00,▼,-23000.00,-1.67,199476.00,271350.00,0.00,26967.00,-5730.00,-17174.00,-25284.00,24483.00,51.37
2/10/2015,1400000.00,1400000.00,1377000.00,1378000.00,▼,-17000.00,-1.22,130387.00,181080.00,0.00,-10522.00,9741.00,2583.00,-3489.00,32709.00,51.38
2/9/2015,1360000.00,1399000.00,1357000.00,1395000.00,▲,23000.00,1.68,173870.00,240813.00,0.00,-42038.00,30314.00,12845.00,6236.00,45611.00,51.38
2/6/2015,1346000.00,1374000.00,1336000.00,1372000.00,▲,14000.00,1.03,160101.00,217905.00,0.00,-5457.00,-5524.00,11939.00,12850.00,33256.00,51.37
2/5/2015,1359000.00,1369000.00,1346000.00,1358000.00,▼,-1000.00,-0.07,135408.00,183487.00,0.00,2418.00,-12112.00,10428.00,9050.00,11546.00,51.36
2/4/2015,1375000.00,1381000.00,1359000.00,1359000.00,▼,-7000.00,-0.51,186578.00,255507.00,0.00,7573.00,13506.00,-22564.00,-42128.00,-12028.00,51.36
2/3/2015,1380000.00,1380000.00,1359000.00,1366000.00,▼,-2000.00,-0.15,113088.00,154947.00,0.00,-3177.00,3811.00,-1520.00,301.00,-3395.00,51.37
2/2/2015,1365000.00,1377000.00,1356000.00,1368000.00,▲,3000.00,0.22,210420.00,287299.00,0.00,-680.00,-8146.00,8596.00,2002.00,36177.00,51.37
1/30/2015,1360000.00,1377000.00,1360000.00,1365000.00,▲,5000.00,0.37,322200.00,440683.00,0.00,-2873.00,28450.00,-34630.00,-39595.00,59416.00,51.37
1/29/2015,1368000.00,1395000.00,1357000.00,1360000.00,▼,-18000.00,-1.31,274045.00,375892.00,0.00,2612.00,51780.00,-44192.00,14271.00,-55181.00,51.39
1/28/2015,1386000.00,1390000.00,1374000.00,1378000.00,▼,-22000.00,-1.57,216630.00,298883.00,0.00,6080.00,5465.00,-11068.00,-6474.00,958.00,51.42
1/27/2015,1375000.00,1400000.00,1374000.00,1400000.00,▲,11000.00,0.79,199144.00,277628.00,0.00,-40880.00,23205.00,15198.00,20032.00,20258.00,51.43
1/26/2015,1375000.00,1395000.00,1364000.00,1389000.00,▲,3000.00,0.22,203070.00,280899.00,0.00,-10008.00,-2976.00,-56834.00,2082.00,-32814.00,51.42
1/23/2015,1400000.00,1400000.00,1377000.00,1386000.00,▲,8000.00,0.58,257175.00,356850.00,0.00,-19990.00,-1602.00,-40476.00,10373.00,25060.00,51.46
1/22/2015,1398000.00,1399000.00,1378000.00,1378000.00,▼,-17000.00,-1.22,359154.00,499074.00,0.00,-17389.00,60612.00,-103552.00,-64541.00,23567.00,51.48
1/21/2015,1367000.00,1395000.00,1360000.00,1395000.00,▲,23000.00,1.68,332253.00,459314.00,0.00,-73859.00,23431.00,-8583.00,3824.00,74363.00,51.55
